land_unit_slug,land_unit_name,climate_dataset_slug,month,elevation_min_ft,elevation_max_ft,elevation_band_label,mean_low_f,cold_p10_low_f,warm_p90_low_f,sample_cell_count,area_acres,area_pct_of_forest,metadata_json
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,8,0,2000,"0-2,000 ft",50.54,49.17,52.5,1278,188309.35,12.585,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1278,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,8,2000,4000,"2,000-4,000 ft",49.53,47.36,51.69,6278,925043.9,61.822,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":6278,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,8,4000,6000,"4,000-6,000 ft",46.56,44.19,48.35,2397,353190.54,23.604,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2397,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,8,6000,8000,"6,000-8,000 ft",40.99,38.48,43.07,168,24754.28,1.654,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":168,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,8,8000,10000,"8,000-10,000 ft",34.57,30.88,36.82,25,3683.67,0.246,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":25,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,8,10000,12000,"10,000-12,000 ft",26.39,23.96,28.48,8,1178.78,0.079,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":8,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,8,12000,,"12,000+ ft",22.14,22.14,22.14,1,147.35,0.01,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,9,0,2000,"0-2,000 ft",45.81,43.84,48.0,1278,188309.35,12.585,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1278,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,9,2000,4000,"2,000-4,000 ft",45.66,43.13,47.98,6278,925043.9,61.822,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":6278,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,9,4000,6000,"4,000-6,000 ft",42.63,40.04,44.55,2397,353190.54,23.604,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2397,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,9,6000,8000,"6,000-8,000 ft",36.85,34.24,38.87,168,24754.28,1.654,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":168,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,9,8000,10000,"8,000-10,000 ft",29.94,26.59,32.28,25,3683.67,0.246,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":25,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,9,10000,12000,"10,000-12,000 ft",22.74,20.47,24.75,8,1178.78,0.079,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":8,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,9,12000,,"12,000+ ft",18.71,18.71,18.71,1,147.35,0.01,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,10,0,2000,"0-2,000 ft",39.28,37.36,41.11,1278,188309.35,12.585,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1278,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,10,2000,4000,"2,000-4,000 ft",38.34,36.09,40.67,6278,925043.9,61.822,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":6278,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,10,4000,6000,"4,000-6,000 ft",34.78,32.53,36.56,2397,353190.54,23.604,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2397,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,10,6000,8000,"6,000-8,000 ft",29.2,26.92,30.89,168,24754.28,1.654,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":168,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,10,8000,10000,"8,000-10,000 ft",23.03,20.27,25.19,25,3683.67,0.246,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":25,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,10,10000,12000,"10,000-12,000 ft",16.74,14.59,18.66,8,1178.78,0.079,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":8,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,10,12000,,"12,000+ ft",12.91,12.91,12.91,1,147.35,0.01,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,11,0,2000,"0-2,000 ft",33.69,32.15,35.15,1278,188309.35,12.585,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1278,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,11,2000,4000,"2,000-4,000 ft",31.8,29.65,34.09,6278,925043.9,61.822,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":6278,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,11,4000,6000,"4,000-6,000 ft",27.81,25.64,29.64,2397,353190.54,23.604,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2397,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,11,6000,8000,"6,000-8,000 ft",22.64,20.7,24.11,168,24754.28,1.654,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":168,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,11,8000,10000,"8,000-10,000 ft",17.59,15.42,19.5,25,3683.67,0.246,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":25,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,11,10000,12000,"10,000-12,000 ft",11.92,9.75,13.86,8,1178.78,0.079,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":8,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,11,12000,,"12,000+ ft",8.01,8.01,8.01,1,147.35,0.01,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,12,0,2000,"0-2,000 ft",29.44,27.72,30.96,1278,188309.35,12.585,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1278,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,12,2000,4000,"2,000-4,000 ft",27.09,24.78,29.34,6278,925043.9,61.822,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":6278,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,12,4000,6000,"4,000-6,000 ft",23.41,20.92,25.61,2397,353190.54,23.604,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2397,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,12,6000,8000,"6,000-8,000 ft",18.56,16.78,20.46,168,24754.28,1.654,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":168,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,12,8000,10000,"8,000-10,000 ft",13.94,11.83,15.82,25,3683.67,0.246,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":25,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,12,10000,12000,"10,000-12,000 ft",8.67,6.48,10.65,8,1178.78,0.079,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":8,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
gifford-pinchot,Gifford Pinchot National Forest,prism-1991-2020-tmin-800m,12,12000,,"12,000+ ft",4.74,4.74,4.74,1,147.35,0.01,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1,""dem_cell_count"":10155,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,1,0,2000,"0-2,000 ft",31.94,30.42,33.4,503,79665.87,4.671,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":503,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,1,2000,4000,"2,000-4,000 ft",31.19,28.74,34.19,3765,596306.2,34.965,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":3765,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,1,4000,6000,"4,000-6,000 ft",27.7,22.78,32.1,5071,803152.39,47.093,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5071,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,1,6000,8000,"6,000-8,000 ft",24.51,20.95,27.01,1425,225693.58,13.234,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1425,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,1,8000,10000,"8,000-10,000 ft",21.31,20.48,22.11,4,633.53,0.037,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,2,0,2000,"0-2,000 ft",32.7,31.19,34.16,503,79665.87,4.671,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":503,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,2,2000,4000,"2,000-4,000 ft",31.79,29.81,34.23,3765,596306.2,34.965,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":3765,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,2,4000,6000,"4,000-6,000 ft",27.66,23.61,31.56,5071,803152.39,47.093,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5071,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,2,6000,8000,"6,000-8,000 ft",23.62,20.72,26.06,1425,225693.58,13.234,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1425,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,2,8000,10000,"8,000-10,000 ft",19.63,18.93,20.28,4,633.53,0.037,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,3,0,2000,"0-2,000 ft",34.63,33.36,35.94,503,79665.87,4.671,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":503,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,3,2000,4000,"2,000-4,000 ft",33.46,31.83,35.26,3765,596306.2,34.965,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":3765,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,3,4000,6000,"4,000-6,000 ft",28.94,26.04,32.15,5071,803152.39,47.093,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5071,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,3,6000,8000,"6,000-8,000 ft",24.55,22.1,26.7,1425,225693.58,13.234,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1425,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,3,8000,10000,"8,000-10,000 ft",20.28,19.68,20.85,4,633.53,0.037,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":4,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,4,0,2000,"0-2,000 ft",37.4,36.42,38.55,503,79665.87,4.671,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":503,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,4,2000,4000,"2,000-4,000 ft",36.15,34.71,37.57,3765,596306.2,34.965,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":3765,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
klamath,Klamath National Forest and Butte Valley National Grassland,prism-1991-2020-tmin-800m,4,4000,6000,"4,000-6,000 ft",31.4,28.81,34.33,5071,803152.39,47.093,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":5071,""dem_cell_count"":10768,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
